date,lang,label_GR,v2_NWO,subplatform,counts,platform
2011-04-13,ger,1,0,SZ,1,legnews
2011-04-14,ger,0,0,SZ,7,legnews
2011-04-14,ger,1,0,SZ,1,legnews
2011-04-15,ger,0,0,SZ,5,legnews
2011-04-15,ger,1,0,SZ,5,legnews
2011-04-16,ger,0,0,SZ,12,legnews
2011-04-16,ger,1,0,SZ,3,legnews
2011-04-18,ger,0,0,SZ,9,legnews
2011-04-18,ger,1,0,SZ,5,legnews
2011-04-19,ger,0,0,SZ,8,legnews
2011-04-20,ger,0,0,SZ,4,legnews
2011-04-20,ger,1,0,SZ,1,legnews
2011-09-06,ger,0,0,SZ,7,legnews
2011-09-06,ger,1,0,SZ,3,legnews
2011-09-07,ger,0,0,SZ,5,legnews
2011-09-07,ger,1,0,SZ,5,legnews
2011-09-08,ger,0,0,SZ,9,legnews
2011-09-08,ger,1,0,SZ,3,legnews
2011-09-09,ger,0,0,SZ,9,legnews
2011-09-09,ger,1,0,SZ,1,legnews
2011-09-10,ger,0,0,SZ,7,legnews
2011-09-10,ger,1,0,SZ,1,legnews
2011-09-12,ger,0,0,SZ,7,legnews
2011-09-12,ger,1,0,SZ,2,legnews
2011-09-13,ger,0,0,SZ,4,legnews
2011-09-13,ger,1,0,SZ,3,legnews
2011-09-14,ger,0,0,SZ,8,legnews
2011-09-14,ger,1,0,SZ,2,legnews
2011-09-15,ger,0,0,SZ,6,legnews
2011-09-15,ger,1,0,SZ,4,legnews
2011-09-16,ger,0,0,SZ,7,legnews
2011-09-16,ger,1,0,SZ,3,legnews
2011-10-13,ger,0,0,SZ,1,legnews
2011-10-13,ger,1,0,SZ,1,legnews
2011-10-14,ger,0,0,SZ,15,legnews
2011-10-14,ger,1,0,SZ,2,legnews
2011-10-15,ger,0,0,SZ,8,legnews
2011-10-15,ger,1,0,SZ,3,legnews
2011-10-17,ger,0,0,SZ,7,legnews
2011-10-17,ger,1,0,SZ,2,legnews
2011-10-18,ger,0,0,SZ,7,legnews
2011-10-18,ger,1,0,SZ,3,legnews
2011-10-19,ger,0,0,SZ,12,legnews
2011-10-20,ger,0,0,SZ,6,legnews
2011-10-20,ger,1,0,SZ,1,legnews
2011-10-21,ger,0,0,SZ,5,legnews
2011-10-21,ger,1,0,SZ,2,legnews
2011-10-22,ger,0,0,SZ,9,legnews
2011-10-24,ger,0,0,SZ,7,legnews
2011-10-25,ger,0,0,SZ,4,legnews
2011-11-26,ger,0,0,SZ,1,legnews
2011-11-28,ger,0,0,SZ,5,legnews
2011-11-29,ger,0,0,SZ,7,legnews
2011-11-29,ger,1,0,SZ,2,legnews
2011-11-30,ger,0,0,SZ,12,legnews
2011-11-30,ger,1,0,SZ,2,legnews
2011-12-01,ger,0,0,SZ,10,legnews
2011-12-01,ger,1,0,SZ,5,legnews
2011-12-02,ger,0,0,SZ,7,legnews
2011-12-02,ger,1,0,SZ,4,legnews
2011-12-03,ger,0,0,SZ,8,legnews
2011-12-03,ger,1,0,SZ,5,legnews
2011-12-05,ger,0,0,SZ,7,legnews
2011-12-05,ger,1,0,SZ,1,legnews
2011-12-06,ger,0,0,SZ,8,legnews
2011-12-06,ger,1,0,SZ,3,legnews
2011-12-07,ger,0,0,SZ,9,legnews
2012-01-02,ger,0,0,SZ,2,legnews
2012-01-02,ger,0,0,taz,1,legnews
2012-01-02,ger,1,0,SZ,2,legnews
2012-01-02,ger,1,0,taz,2,legnews
2012-01-03,ger,0,0,SZ,2,legnews
2012-01-03,ger,0,0,taz,1,legnews
2012-01-04,ger,0,0,SZ,2,legnews
2012-01-04,ger,0,0,taz,1,legnews
2012-01-04,ger,1,0,taz,1,legnews
2012-01-05,ger,0,0,SZ,1,legnews
2012-01-05,ger,0,0,taz,3,legnews
2012-01-06,ger,0,0,taz,1,legnews
2012-01-06,ger,1,0,taz,2,legnews
2012-01-07,ger,0,0,SZ,4,legnews
2012-01-07,ger,0,0,taz,1,legnews
2012-01-07,ger,1,0,taz,1,legnews
2012-01-09,ger,1,0,SZ,1,legnews
2012-01-09,ger,1,0,taz,1,legnews
2012-01-10,ger,0,0,SZ,2,legnews
2012-01-10,ger,0,0,taz,1,legnews
2012-01-10,ger,1,0,SZ,1,legnews
2012-01-11,ger,0,0,SZ,1,legnews
2012-01-11,ger,0,0,taz,3,legnews
2012-01-11,ger,1,0,SZ,1,legnews
2012-01-13,ger,0,0,SZ,2,legnews
2012-01-13,ger,1,0,taz,1,legnews
2012-01-14,ger,0,0,SZ,4,legnews
2012-01-14,ger,0,0,taz,4,legnews
2012-01-16,ger,0,0,taz,1,legnews
2012-01-16,ger,1,0,taz,1,legnews
2012-01-17,ger,0,0,SZ,1,legnews
2012-01-17,ger,0,0,taz,4,legnews
2012-01-18,ger,0,0,SZ,2,legnews
2012-01-18,ger,0,0,taz,1,legnews
2012-01-18,ger,1,0,taz,4,legnews
2012-01-19,ger,0,0,SZ,1,legnews
2012-01-19,ger,0,0,taz,2,legnews
2012-01-19,ger,1,0,taz,1,legnews
2012-01-20,ger,0,0,SZ,3,legnews
2012-01-20,ger,1,0,SZ,1,legnews
2012-01-21,ger,0,0,SZ,2,legnews
2012-01-21,ger,0,0,taz,2,legnews
2012-01-21,ger,0,1,taz,1,legnews
2012-01-21,ger,1,0,SZ,2,legnews
2012-01-23,ger,0,0,SZ,1,legnews
2012-01-23,ger,0,0,taz,2,legnews
2012-01-23,ger,1,0,SZ,2,legnews
2012-01-24,ger,0,0,SZ,1,legnews
2012-01-25,ger,0,0,SZ,2,legnews
2012-01-25,ger,1,0,SZ,1,legnews
2012-01-25,ger,1,0,taz,2,legnews
2012-01-26,ger,0,0,SZ,2,legnews
2012-01-26,ger,0,1,SZ,1,legnews
2012-01-26,ger,1,0,SZ,1,legnews
2012-01-27,ger,0,0,SZ,1,legnews
2012-01-27,ger,0,0,taz,1,legnews
2012-01-27,ger,0,1,taz,1,legnews
2012-01-27,ger,1,0,taz,2,legnews
2012-01-28,ger,0,0,SZ,4,legnews
2012-01-28,ger,0,0,taz,1,legnews
2012-01-28,ger,1,0,SZ,1,legnews
2012-01-28,ger,1,0,taz,1,legnews
2012-01-30,ger,0,0,taz,1,legnews
2012-01-30,ger,1,0,taz,1,legnews
2012-01-31,ger,0,0,SZ,3,legnews
2012-01-31,ger,0,0,taz,4,legnews
2012-02-01,ger,0,0,SZ,6,legnews
2012-02-01,ger,0,0,taz,1,legnews
2012-02-01,ger,1,0,taz,1,legnews
2012-02-02,ger,0,0,SZ,4,legnews
2012-02-02,ger,0,0,taz,1,legnews
2012-02-03,ger,0,0,SZ,3,legnews
2012-02-03,ger,0,0,taz,2,legnews
2012-02-03,ger,1,0,SZ,1,legnews
2012-02-03,ger,1,0,taz,2,legnews
2012-02-04,ger,0,0,SZ,1,legnews
2012-02-04,ger,0,0,taz,4,legnews
2012-02-04,ger,1,0,SZ,1,legnews
2012-02-04,ger,1,0,taz,1,legnews
2012-02-06,ger,0,0,taz,4,legnews
2012-02-06,ger,1,0,taz,1,legnews
2012-02-06,ger,1,1,taz,1,legnews
2012-02-07,ger,0,0,taz,2,legnews
2012-02-08,ger,0,0,taz,1,legnews
2012-02-08,ger,1,0,taz,1,legnews
2012-02-09,ger,0,0,taz,3,legnews
2012-02-09,ger,1,0,taz,1,legnews
2012-02-10,ger,0,0,taz,1,legnews
2012-02-10,ger,0,1,taz,1,legnews
2012-02-10,ger,1,0,taz,2,legnews
2012-02-11,ger,0,0,taz,1,legnews
2012-02-11,ger,1,0,taz,1,legnews
2012-02-13,ger,0,0,taz,2,legnews
2012-02-13,ger,1,0,taz,2,legnews
2012-02-14,ger,0,0,taz,1,legnews
2012-02-15,ger,1,0,taz,1,legnews
2012-02-16,ger,0,0,taz,1,legnews
2012-02-18,ger,0,0,taz,3,legnews
2012-02-18,ger,1,0,taz,1,legnews
2012-02-20,ger,0,0,taz,2,legnews
2012-02-21,ger,0,0,taz,1,legnews
2012-02-22,ger,1,0,taz,1,legnews
2012-02-23,ger,0,0,taz,2,legnews
2012-02-23,ger,1,0,taz,1,legnews
2012-02-24,ger,0,0,taz,1,legnews
2012-02-24,ger,1,0,taz,1,legnews
2012-02-25,ger,0,0,taz,2,legnews
2012-02-25,ger,1,0,taz,2,legnews
2012-02-27,ger,0,0,taz,1,legnews
2012-06-01,ger,0,0,SZ,1,legnews
2012-06-02,ger,0,0,SZ,4,legnews
2012-06-04,ger,0,0,SZ,2,legnews
2012-06-04,ger,1,0,SZ,1,legnews
2012-06-05,ger,0,0,SZ,2,legnews
2012-06-05,ger,1,0,SZ,1,legnews
2012-06-06,ger,0,0,SZ,3,legnews
2012-06-08,ger,0,0,SZ,3,legnews
2012-06-08,ger,1,0,SZ,1,legnews
2012-06-09,ger,0,0,SZ,2,legnews
2012-06-09,ger,1,0,SZ,1,legnews
2012-06-11,ger,1,0,SZ,2,legnews
2012-06-12,ger,0,0,SZ,1,legnews
2012-06-12,ger,1,0,SZ,1,legnews
2012-06-13,ger,0,0,SZ,3,legnews
2012-06-13,ger,1,0,SZ,1,legnews
2012-06-14,ger,0,0,SZ,2,legnews
2012-06-14,ger,1,0,SZ,3,legnews
2012-06-15,ger,0,0,SZ,3,legnews
2012-06-16,ger,0,0,SZ,3,legnews
2012-06-16,ger,1,0,SZ,1,legnews
2012-06-18,ger,0,0,SZ,1,legnews
2012-06-18,ger,1,0,SZ,1,legnews
2012-06-19,ger,0,0,SZ,3,legnews
2012-06-19,ger,1,0,SZ,2,legnews
2012-06-20,ger,0,0,SZ,1,legnews
2012-06-20,ger,1,0,SZ,1,legnews
2012-06-21,ger,0,0,SZ,1,legnews
2012-06-21,ger,1,0,SZ,1,legnews
2012-06-22,ger,0,0,SZ,4,legnews
2012-06-22,ger,1,0,SZ,1,legnews
2012-06-23,ger,0,0,SZ,4,legnews
2012-06-23,ger,1,0,SZ,1,legnews
2012-06-25,ger,0,0,SZ,1,legnews
2012-06-26,ger,0,0,SZ,3,legnews
2012-06-26,ger,1,0,SZ,1,legnews
2012-06-27,ger,0,0,SZ,3,legnews
2012-06-28,ger,0,0,SZ,4,legnews
2012-06-29,ger,0,0,SZ,4,legnews
2012-06-30,ger,0,0,SZ,4,legnews
2012-06-30,ger,1,0,SZ,3,legnews
2012-07-02,ger,1,0,SZ,1,legnews
2012-07-03,ger,0,0,SZ,3,legnews
2012-07-03,ger,1,0,SZ,1,legnews
2012-07-04,ger,0,0,SZ,3,legnews
2012-07-04,ger,1,0,SZ,2,legnews
2012-07-05,ger,0,0,SZ,1,legnews
2012-07-06,ger,0,0,SZ,12,legnews
2012-07-06,ger,1,0,SZ,1,legnews
2012-07-07,ger,0,0,SZ,7,legnews
2012-07-07,ger,1,0,SZ,8,legnews
2012-07-09,ger,0,0,SZ,6,legnews
2012-07-09,ger,1,0,SZ,2,legnews
2012-07-10,ger,0,0,SZ,6,legnews
2012-07-10,ger,1,0,SZ,4,legnews
2012-07-10,ger,1,1,SZ,1,legnews
2012-07-11,ger,0,0,SZ,6,legnews
2012-07-11,ger,1,0,SZ,2,legnews
2012-07-12,ger,0,0,SZ,11,legnews
2012-07-13,ger,0,0,SZ,4,legnews
2012-07-13,ger,1,0,SZ,3,legnews
2012-07-14,ger,0,0,SZ,7,legnews
2012-07-14,ger,1,0,SZ,4,legnews
2012-07-16,ger,0,0,SZ,14,legnews
2012-07-16,ger,1,0,SZ,1,legnews
2012-08-08,ger,0,0,SZ,1,legnews
2012-09-15,ger,0,0,SZ,1,legnews
2012-09-19,ger,1,0,SZ,1,legnews
2012-09-20,ger,0,0,SZ,1,legnews
2012-09-22,ger,0,0,SZ,1,legnews
2012-09-24,ger,1,0,SZ,1,legnews
2012-09-25,ger,0,0,SZ,1,legnews
2012-09-27,ger,0,0,SZ,1,legnews
2012-09-27,ger,1,0,SZ,1,legnews
2012-09-28,ger,0,0,SZ,1,legnews
2012-09-28,ger,1,0,SZ,1,legnews
2012-09-29,ger,0,0,SZ,2,legnews
2012-10-01,ger,1,0,SZ,1,legnews
2012-10-04,ger,0,0,SZ,1,legnews
2012-10-04,ger,1,0,SZ,1,legnews
2012-10-05,ger,0,0,SZ,1,legnews
2012-10-06,ger,0,0,SZ,1,legnews
2012-10-08,ger,0,0,SZ,1,legnews
2012-10-09,ger,1,0,SZ,1,legnews
2012-10-11,ger,0,0,SZ,3,legnews
2012-10-12,ger,0,0,SZ,1,legnews
2012-10-12,ger,1,0,SZ,1,legnews
2012-10-13,ger,0,0,SZ,2,legnews
2012-10-15,ger,0,0,SZ,2,legnews
2012-10-15,ger,1,0,SZ,1,legnews
2012-10-16,ger,1,0,SZ,2,legnews
2012-10-17,ger,1,0,SZ,1,legnews
2012-10-18,ger,0,0,SZ,1,legnews
2012-10-18,ger,1,0,SZ,1,legnews
2012-10-19,ger,0,0,SZ,1,legnews
2012-10-19,ger,1,0,SZ,1,legnews
2012-10-20,ger,1,0,SZ,1,legnews
2012-10-22,ger,0,0,SZ,1,legnews
2012-10-23,ger,0,0,SZ,1,legnews
2012-10-24,ger,0,0,SZ,3,legnews
2012-10-24,ger,1,0,SZ,1,legnews
2012-10-25,ger,0,0,SZ,1,legnews
2012-10-26,ger,0,0,SZ,2,legnews
2012-10-27,ger,0,0,SZ,1,legnews
2012-10-30,ger,0,0,SZ,2,legnews
2012-10-30,ger,1,0,SZ,1,legnews
2012-11-07,ger,0,0,SZ,1,legnews
2012-11-08,ger,0,0,SZ,1,legnews
2012-11-12,ger,0,0,SZ,1,legnews
2012-11-14,ger,0,0,SZ,1,legnews
2012-11-16,ger,1,0,SZ,1,legnews
2012-11-17,ger,0,0,SZ,2,legnews
2012-11-17,ger,1,0,SZ,1,legnews
2012-11-23,ger,0,0,SZ,1,legnews
2012-11-27,ger,0,0,SZ,1,legnews
2012-11-27,ger,1,0,SZ,1,legnews
2012-11-28,ger,0,0,SZ,1,legnews
2012-11-29,ger,0,0,SZ,2,legnews
2012-11-30,ger,0,0,SZ,2,legnews
2012-12-01,ger,0,0,SZ,2,legnews
2012-12-07,ger,0,0,SZ,2,legnews
2012-12-08,ger,0,0,SZ,1,legnews
2012-12-10,ger,0,0,SZ,1,legnews
2012-12-11,ger,0,0,SZ,1,legnews
2012-12-12,ger,0,0,SZ,2,legnews
2012-12-13,ger,0,0,SZ,1,legnews
2012-12-14,ger,0,0,SZ,1,legnews
2012-12-15,ger,1,0,SZ,2,legnews
2012-12-17,ger,1,0,SZ,1,legnews
2012-12-18,ger,1,0,SZ,1,legnews
2012-12-20,ger,0,0,SZ,1,legnews
2012-12-22,ger,1,0,SZ,1,legnews
2012-12-24,ger,0,0,SZ,2,legnews
2012-12-27,ger,0,0,SZ,1,legnews
2012-12-28,ger,1,0,SZ,1,legnews
2012-12-29,ger,0,0,SZ,2,legnews
2013-01-02,ger,0,0,SZ,1,legnews
2013-01-03,ger,0,0,SZ,1,legnews
2013-01-03,ger,0,0,taz,4,legnews
2013-01-03,ger,1,0,SZ,1,legnews
2013-01-03,ger,1,0,taz,2,legnews
2013-01-04,ger,0,0,taz,6,legnews
2013-01-05,ger,0,0,taz,12,legnews
2013-01-05,ger,1,0,taz,2,legnews
2013-01-07,ger,0,0,taz,2,legnews
2013-01-07,ger,1,0,SZ,1,legnews
2013-01-08,ger,0,0,taz,4,legnews
2013-01-08,ger,1,0,SZ,1,legnews
2013-01-09,ger,0,0,taz,4,legnews
2013-01-09,ger,1,0,SZ,1,legnews
2013-01-09,ger,1,0,taz,2,legnews
2013-01-10,ger,0,0,SZ,2,legnews
2013-01-10,ger,0,0,taz,2,legnews
2013-01-10,ger,1,0,taz,2,legnews
2013-01-11,ger,0,0,taz,4,legnews
2013-01-11,ger,1,0,taz,2,legnews
2013-01-12,ger,0,0,taz,11,legnews
2013-01-12,ger,1,0,taz,6,legnews
2013-01-14,ger,0,0,SZ,1,legnews
2013-01-14,ger,0,0,taz,4,legnews
2013-01-14,ger,1,0,taz,4,legnews
2013-01-15,ger,0,0,SZ,1,legnews
2013-01-15,ger,1,0,taz,2,legnews
2013-01-16,ger,0,0,SZ,2,legnews
2013-01-16,ger,0,0,taz,2,legnews
2013-01-16,ger,1,0,taz,2,legnews
2013-01-17,ger,0,0,SZ,1,legnews
2013-01-17,ger,0,0,taz,8,legnews
2013-01-17,ger,1,0,taz,2,legnews
2013-01-18,ger,0,0,taz,6,legnews
2013-01-18,ger,1,0,taz,6,legnews
2013-01-19,ger,0,0,taz,6,legnews
2013-01-19,ger,0,1,taz,2,legnews
2013-01-19,ger,1,0,taz,2,legnews
2013-01-21,ger,0,0,taz,4,legnews
2013-01-23,ger,0,0,taz,2,legnews
2013-01-23,ger,1,0,SZ,1,legnews
2013-01-23,ger,1,0,taz,2,legnews
2013-01-25,ger,0,0,SZ,1,legnews
2013-01-25,ger,0,0,taz,4,legnews
2013-01-25,ger,1,0,SZ,1,legnews
2013-01-25,ger,1,0,taz,2,legnews
2013-01-26,ger,0,0,SZ,1,legnews
2013-01-26,ger,0,0,taz,14,legnews
2013-01-26,ger,1,0,SZ,1,legnews
2013-01-26,ger,1,0,taz,4,legnews
2013-01-28,ger,0,0,SZ,1,legnews
2013-01-28,ger,0,0,taz,2,legnews
2013-01-28,ger,1,0,taz,4,legnews
2013-01-30,ger,0,0,SZ,2,legnews
2013-01-30,ger,0,1,taz,2,legnews
2013-01-31,ger,0,0,SZ,1,legnews
2013-01-31,ger,0,0,taz,8,legnews
2013-01-31,ger,1,0,SZ,2,legnews
2013-01-31,ger,1,0,taz,2,legnews
2013-02-01,ger,0,0,SZ,1,legnews
2013-02-01,ger,1,0,taz,2,legnews
2013-02-02,ger,0,0,SZ,2,legnews
2013-02-02,ger,0,0,taz,2,legnews
2013-02-02,ger,0,1,taz,1,legnews
2013-02-02,ger,1,0,SZ,1,legnews
2013-02-02,ger,1,0,taz,1,legnews
2013-02-04,ger,0,0,SZ,1,legnews
2013-02-04,ger,0,0,taz,12,legnews
2013-02-04,ger,1,0,taz,2,legnews
2013-02-05,ger,1,0,taz,2,legnews
2013-02-06,ger,0,0,SZ,1,legnews
2013-02-06,ger,0,0,taz,6,legnews
2013-02-07,ger,0,0,taz,2,legnews
2013-02-07,ger,1,0,taz,2,legnews
2013-02-08,ger,0,0,taz,2,legnews
2013-02-08,ger,1,0,taz,2,legnews
2013-02-09,ger,0,0,taz,12,legnews
2013-02-09,ger,1,0,taz,2,legnews
2013-02-11,ger,1,0,taz,2,legnews
2013-02-12,ger,0,0,taz,12,legnews
2013-02-12,ger,1,0,taz,4,legnews
2013-02-13,ger,0,0,SZ,1,legnews
2013-02-14,ger,0,0,taz,4,legnews
2013-02-14,ger,1,0,taz,2,legnews
2013-02-15,ger,0,0,SZ,1,legnews
2013-02-15,ger,0,0,taz,6,legnews
2013-02-16,ger,0,0,taz,6,legnews
2013-02-16,ger,0,1,taz,2,legnews
2013-02-18,ger,0,0,taz,1,legnews
2013-02-20,ger,0,0,SZ,1,legnews
2013-02-21,ger,0,0,SZ,1,legnews
2013-02-21,ger,0,0,taz,2,legnews
2013-02-22,ger,0,0,SZ,1,legnews
2013-02-23,ger,0,0,SZ,1,legnews
2013-02-23,ger,0,1,taz,2,legnews
2013-02-25,ger,0,0,SZ,1,legnews
2013-02-26,ger,0,0,SZ,1,legnews
2013-02-27,ger,0,0,taz,2,legnews
2013-03-01,ger,0,0,SZ,1,legnews
2013-03-01,ger,1,0,SZ,1,legnews
2013-03-02,ger,0,0,SZ,1,legnews
2013-03-02,ger,0,0,taz,2,legnews
2013-03-04,ger,0,0,taz,2,legnews
2013-03-05,ger,0,0,SZ,3,legnews
2013-03-05,ger,1,0,SZ,1,legnews
2013-03-06,ger,0,0,SZ,2,legnews
2013-03-07,ger,0,0,SZ,1,legnews
2013-03-08,ger,0,0,SZ,1,legnews
2013-03-09,ger,0,0,SZ,1,legnews
2013-03-09,ger,1,0,SZ,1,legnews
2013-03-12,ger,0,0,SZ,1,legnews
2013-03-13,ger,0,0,taz,2,legnews
2013-03-13,ger,1,0,SZ,1,legnews
2013-03-14,ger,0,0,SZ,1,legnews
2013-03-14,ger,0,0,taz,2,legnews
2013-03-14,ger,1,0,taz,2,legnews
2013-03-16,ger,0,0,SZ,1,legnews
2013-03-16,ger,1,0,SZ,2,legnews
2013-03-16,ger,1,0,taz,2,legnews
2013-03-19,ger,0,1,taz,2,legnews
2013-03-21,ger,1,0,SZ,2,legnews
2013-03-22,ger,0,0,taz,2,legnews
2013-03-23,ger,0,0,SZ,1,legnews
2013-03-23,ger,1,0,SZ,1,legnews
2013-03-25,ger,0,0,SZ,1,legnews
2013-03-26,ger,0,0,SZ,2,legnews
2013-03-27,ger,0,0,SZ,2,legnews
2013-03-27,ger,0,0,taz,5,legnews
2013-03-27,ger,1,0,taz,2,legnews
2013-03-28,ger,0,0,taz,4,legnews
2013-03-28,ger,1,0,taz,4,legnews
2013-03-30,ger,0,0,SZ,2,legnews
2013-03-30,ger,0,0,taz,6,legnews
2013-03-30,ger,1,0,taz,4,legnews
2013-04-02,ger,0,0,taz,3,legnews
2013-04-03,ger,0,0,SZ,1,legnews
2013-04-03,ger,0,0,taz,6,legnews
2013-04-03,ger,1,0,SZ,1,legnews
2013-04-03,ger,1,0,taz,1,legnews
2013-04-04,ger,0,0,SZ,1,legnews
2013-04-04,ger,0,0,taz,4,legnews
2013-04-05,ger,0,1,taz,1,legnews
2013-04-05,ger,1,0,taz,1,legnews
2013-04-06,ger,0,0,taz,3,legnews
2013-04-06,ger,1,0,taz,1,legnews
